TIERSLU;Material_No_Customer;Quantité;LIVRFINLU;Libelle client;Statut;Tiers livré;REFEXTERNELU;Date debut Validité
C00303;W000092467;18560.0;12/05/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;20320.0;19/05/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;20800.0;26/05/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;20800.0;02/06/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;20640.0;09/06/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;20960.0;16/06/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;21600.0;23/06/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;21440.0;30/06/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;21600.0;07/07/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;21600.0;14/07/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;21760.0;21/07/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;21920.0;28/07/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;17440.0;04/08/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;21760.0;11/08/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;20320.0;18/08/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;19200.0;25/08/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;19200.0;01/09/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;19200.0;08/09/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;19200.0;15/09/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;19360.0;22/09/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;19520.0;29/09/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;15520.0;06/10/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;19360.0;13/10/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;16160.0;20/10/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;16320.0;27/10/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;16320.0;03/11/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;12960.0;10/11/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;12800.0;17/11/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;14560.0;24/11/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;14560.0;01/12/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;14560.0;08/12/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;14560.0;15/12/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;12480.0;22/12/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;15520.0;29/12/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;15520.0;05/01/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;15520.0;12/01/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;15360.0;19/01/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;15200.0;26/01/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;15360.0;02/02/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;15200.0;09/02/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;9600.0;16/02/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;17600.0;23/02/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;35200.0;09/03/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;14080.0;16/03/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;15680.0;23/03/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;15840.0;30/03/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;15840.0;06/04/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;15840.0;13/04/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;13600.0;20/04/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;13600.0;27/04/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;13600.0;04/05/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;13600.0;11/05/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;13920.0;18/05/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;13920.0;25/05/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;14080.0;01/06/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;13920.0;08/06/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;14080.0;15/06/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;14240.0;22/06/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;14400.0;29/06/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;14400.0;06/07/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;14400.0;13/07/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;14880.0;20/07/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;15200.0;27/07/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;12000.0;03/08/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;15200.0;10/08/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;9120.0;17/08/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;Material_No_Customer;;Delivery_Date;VALEO NORTH AMERICA INC.(WIPERS);Release_Status;C00303;Purchase_Order_No;20190101
C00303;W000095163;800.0;Backorder;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;2720.0;18/11/2024;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;1920.0;25/11/2024;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;2080.0;02/12/2024;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;1760.0;09/12/2024;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;2080.0;16/12/2024;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;2080.0;23/12/2024;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;1920.0;06/01/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;1760.0;13/01/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;1760.0;20/01/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;3040.0;27/01/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;1920.0;03/02/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;1920.0;10/02/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;1280.0;17/02/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;1760.0;10/03/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;1920.0;17/03/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;1920.0;24/03/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;2080.0;31/03/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;2240.0;07/04/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;2400.0;14/04/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;2240.0;21/04/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;2400.0;28/04/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;1920.0;05/05/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;1920.0;12/05/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;1920.0;19/05/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;1760.0;26/05/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;1600.0;02/06/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;480.0;09/06/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;480.0;16/06/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;480.0;23/06/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;480.0;30/06/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;2400.0;07/07/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;2240.0;14/07/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;1920.0;21/07/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;2240.0;28/07/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;2400.0;04/08/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;2400.0;11/08/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;2240.0;18/08/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;2400.0;25/08/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;2400.0;01/09/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;1760.0;08/09/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;1760.0;15/09/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;1280.0;22/09/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;1760.0;29/09/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;1600.0;06/10/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;1440.0;13/10/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;1600.0;20/10/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;1120.0;27/10/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;1280.0;03/11/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;2080.0;10/11/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;2080.0;17/11/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;1920.0;24/11/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;2080.0;01/12/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;1440.0;08/12/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;2080.0;15/12/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;1920.0;22/12/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;2080.0;29/12/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;1920.0;05/01/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;1920.0;12/01/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;1920.0;19/01/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;2080.0;26/01/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;1120.0;02/02/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;2400.0;09/02/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;4640.0;23/02/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;1920.0;02/03/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;2080.0;09/03/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;1920.0;16/03/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;2080.0;23/03/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;2080.0;30/03/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;1440.0;06/04/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;1600.0;13/04/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;1600.0;20/04/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;1600.0;27/04/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;1760.0;04/05/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;2080.0;11/05/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;1920.0;18/05/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;2080.0;25/05/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;2080.0;01/06/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;1920.0;08/06/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;2080.0;15/06/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;1920.0;22/06/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;2080.0;29/06/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;2080.0;06/07/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;1920.0;13/07/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;1600.0;20/07/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;2080.0;27/07/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;W000095163;1280.0;03/08/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001402;20190101
C00303;Material_No_Customer;;Delivery_Date;VALEO NORTH AMERICA INC.(WIPERS);Release_Status;C00303;Purchase_Order_No;20190101
C00303;W347551;5760.0;Backorder;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;5120.0;18/11/2024;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;5440.0;25/11/2024;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;6400.0;02/12/2024;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;4160.0;09/12/2024;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;5440.0;16/12/2024;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;7680.0;23/12/2024;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;5440.0;06/01/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;6880.0;13/01/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;4320.0;20/01/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;6240.0;27/01/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;6080.0;03/02/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;5920.0;10/02/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;3840.0;17/02/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;6560.0;24/02/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;8160.0;10/03/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;5760.0;17/03/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;5600.0;24/03/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;5760.0;31/03/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;5120.0;07/04/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;5120.0;14/04/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;5120.0;21/04/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;5120.0;28/04/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;4800.0;05/05/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;4640.0;12/05/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;4640.0;19/05/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;4800.0;26/05/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;4800.0;02/06/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;5440.0;09/06/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;5600.0;16/06/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;5440.0;23/06/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;5600.0;30/06/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;5760.0;07/07/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;5600.0;14/07/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;4640.0;21/07/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;5600.0;28/07/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;5600.0;04/08/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;5280.0;11/08/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;3840.0;01/09/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;5440.0;08/09/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;5440.0;15/09/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;4320.0;22/09/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;5440.0;29/09/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;5280.0;06/10/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;5280.0;13/10/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;5120.0;20/10/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;4320.0;27/10/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;4160.0;03/11/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;5280.0;10/11/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;5280.0;17/11/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;5280.0;24/11/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;5440.0;01/12/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;4800.0;08/12/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;6240.0;15/12/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;6080.0;22/12/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;6240.0;29/12/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;5920.0;05/01/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;6080.0;12/01/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;6080.0;19/01/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;6080.0;26/01/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;3360.0;02/02/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;4960.0;09/02/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;10080.0;23/02/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;4000.0;02/03/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;5920.0;09/03/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;6080.0;16/03/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;6080.0;23/03/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;6080.0;30/03/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;5920.0;06/04/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;5760.0;13/04/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;5920.0;20/04/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;5760.0;27/04/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;4960.0;04/05/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;4480.0;11/05/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;4480.0;18/05/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;4480.0;25/05/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;4480.0;01/06/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;6400.0;08/06/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;6400.0;15/06/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;6400.0;22/06/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;6400.0;29/06/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
C00303;W347551;5600.0;06/07/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001676;20190101
